1.12027	3.3262	0
0.206204	-1.76812	0
0.150257	-1.60875	0
0.560591	-2.82586	0
0.550302	2.74159	0
1.63071	-3.56465	0
1.46474	3.59938	0
0.180114	-1.65392	0
0.186131	1.62813	0
0.00136657	0.213575	0
1.49207	4.02562	0
1.3067	-3.65614	0
0.00213744	0.202658	0
-0.000721095	-0.161257	0
1.21911	3.75037	0
0.262537	-2.06943	0
0.0573271	0.873243	0
0.0680362	-0.980487	0
0.228994	1.88346	0
0.8057	3.35981	0
0.113556	-1.1908	0
1.36011	3.61074	0
1.20263	3.65508	0
0.887199	3.55896	0
1.31945	3.84922	0
0.00890955	0.455276	0
0.324429	2.33621	0
0.00759147	-0.413968	0
0.241852	1.98087	0
1.1146	3.77094	0
0.0544893	1.10564	0
0.183569	1.59653	0
0.0589447	0.939691	0
0.0250167	0.670531	0
0.0919636	1.17156	0
0.636695	2.89746	0
0.000265137	0.16285	0
0.966016	3.382	0
1.44659	2.2591	0
1.55676	3.76306	0
0.611993	2.84708	0
0.0861576	1.09073	0
0.162217	1.42722	0
1.6075	2.31302	0
0.897985	3.06196	0
0.302228	1.94745	0
1.21704	3.60243	0
0.899659	1.03843	0
1.30986	3.89835	0
1.55221	3.38619	0
1.43876	3.6804	0
0.749968	2.9565	0
0.16498	1.70208	0
0.81868	3.05884	0
1.07147	3.51532	0
1.80565	3.63339	0
1.715	3.00969	0
1.85696	3.07961	0
1.54972	3.47246	0
1.73715	2.85944	0
0.73317	3.21414	0
1.34429	1.83609	0
1.87236	3.50827	0
1.3127	3.77947	0
1.58728	2.9203	0
1.82749	4.42948	0
1.39591	1.87881	0
0.669055	0.758412	0
-1.1319	-0.969976	0
0.348973	2.27629	0
0.319061	2.12762	0
1.36227	3.81423	0
1.77177	3.38516	0
1.58145	2.16142	0
1.74401	3.00533	0
0.072397	1.12092	0
1.63307	3.71713	0
1.24952	1.65381	0
1.70105	2.87866	0
1.40452	1.86163	0
1.77348	3.61826	0
1.66437	3.30677	0
1.57393	2.56704	0
1.51365	2.2079	0
1.77755	2.80479	0
1.67544	2.70071	0
1.70655	3.99638	0
1.34065	1.87997	0
1.63892	2.53133	0
-0.320622	-0.32257	0
-0.282387	-0.272885	0
1.46291	2.111	0
1.79277	3.28029	0
1.85128	3.79615	0
1.09226	1.3718	0
1.6481	2.3608	0
1.7899	3.0446	0
1.56677	2.21701	0
1.6974	3.19193	0
0.484892	0.511598	0
1.60701	2.70646	0
-1.01828	-0.847971	0
0.571298	0.653408	0
0.17871	0.187003	0
1.53008	3.32503	0
0.87918	1.06439	0
-0.244093	-0.231961	0
1.72786	3.33291	0
1.25992	1.75728	0
1.15113	1.4003	0
1.6277	3.71296	0
0.449196	0.475405	0
-0.88896	-0.750714	0
1.65062	2.78748	0
-0.24613	-0.247366	0
1.62555	3.30935	0
0.866181	0.992479	0
1.50172	3.47044	0
-1.99695	-1.3919	0
-0.563495	-0.519679	0
0.485779	0.526306	0
1.31236	1.91202	0
-2.52678	-1.56047	0
-3.67128	-1.58832	0
1.63942	3.83779	0
-2.80106	-1.68666	0
-3.32582	-1.63723	0
-0.927338	-0.795665	0
1.74428	2.77928	0
-2.57477	-1.72975	0
-0.0533135	-0.0542554	0
0.971269	1.15713	0
1.60322	2.45067	0
-1.92977	-1.40438	0
-2.53966	-1.64365	0
0.754048	0.86081	0
-2.13963	-1.51571	0
1.44529	1.99175	0
-2.93685	-1.79083	0
-1.18197	-0.980268	0
-0.475002	-0.427454	0
-0.744174	-0.639047	0
-3.31202	-1.84897	0
-2.82876	-1.64455	0
-2.78752	-1.76533	0
-1.68498	-1.24577	0
-2.03809	-1.52496	0
-3.15445	-1.83979	0
-2.32609	-1.5877	0
-3.20074	-1.75966	0
-0.868843	-0.724338	0
1.78705	3.63282	0
-3.36394	-1.47269	0
-2.32038	-0.414493	0
-3.08307	-1.76377	0
-2.02361	-1.44984	0
-1.79484	-1.28866	0
-2.07535	-1.45967	0
-2.48244	-1.62435	0
-0.0116547	-0.0120254	0
-1.36592	-1.09067	0
-0.655458	-0.627423	0
-3.20838	-1.78677	0
-2.26552	-1.58668	0
-3.40044	-1.62729	0
-2.59332	-1.67718	0
-3.74094	-1.30487	0
-3.06912	-1.61314	0
-1.49691	-0.123377	0
1.08935	1.35429	0
-2.1002	-1.55474	0
-3.62461	-1.20647	0
0.246788	-0.00254193	0
-2.71554	-1.62349	0
-3.53157	-1.81229	0
-2.95948	-1.70184	0
-2.79157	-0.577699	0
-3.02086	-1.73591	0
-3.61474	-1.20526	0
-2.98757	-1.69299	0
-0.965752	-0.813206	0
-3.89734	-1.54033	0
-3.89723	-1.3445	0
-1.96032	-0.332352	0
-3.1966	-1.51438	0
-3.11413	-1.85637	0
-3.45383	-1.05055	0
-3.58883	-1.324	0
-3.54432	-1.25054	0
-3.64908	-1.55873	0
-2.42604	-0.368528	0
-3.60809	-1.12667	0
0.0715819	-0.000759969	0
-2.10159	-0.300129	0
-3.11561	-0.716367	0
-1.32987	-1.06893	0
-2.85432	-0.652807	0
-3.06004	-0.797662	0
-2.71892	-0.468428	0
-1.89263	-0.223719	0
-3.82738	-1.62031	0
-1.98153	-0.297942	0
-3.64063	-1.6269	0
1.68372	-0.150991	0
-2.72197	-1.7129	0
-1.74428	-1.30187	0
-2.30304	-1.61969	0
-3.2499	-1.58852	0
-3.29972	-1.77744	0
1.63805	-0.209479	0
-3.75926	-1.2586	0
-3.43047	-1.9644	0
-0.364012	-0.00815111	0
-3.68804	-1.37271	0
-3.28188	-1.70913	0
-0.515376	-0.0264827	0
-1.54545	-0.14817	0
-3.41179	-1.05911	0
1.22219	-0.0903101	0
-2.58343	-0.458578	0
1.53367	-0.197614	0
-1.1916	-0.105666	0
1.85755	-0.241001	0
-2.28781	-0.356558	0
-3.88087	-1.70609	0
3.70858	-1.25328	0
-3.35917	-0.918423	0
-2.71381	-0.525425	0
-3.51543	-1.0311	0
-2.3845	-0.433048	0
-1.12443	-0.0948856	0
-1.2009	-0.103656	0
0.855903	-0.0102618	0
3.10214	-0.773855	0
-2.07029	-0.274462	0
-3.89118	-1.41194	0
-3.58742	-1.23547	0
-3.16216	-0.714107	0
-4.13163	-1.83289	0
1.14033	-0.101251	0
-2.46275	-0.422337	0
-1.71797	-0.21786	0
-1.23007	-0.0715089	0
-3.78352	-1.29917	0
-3.01201	-0.665479	0
1.34673	-0.129698	0
1.52437	-0.139144	0
-1.76414	-0.203886	0
3.75154	-1.33522	0
-3.57088	-1.00778	0
-0.897591	-0.0689512	0
-0.755997	-0.0360017	0
-2.49999	-1.5458	0
3.60449	-1.51798	0
1.52988	-0.138997	0
-2.78829	-0.52274	0
3.38201	-1.59251	0
2.13485	-0.329708	0
1.93802	-0.249933	0
-1.18895	-0.0867058	0
1.50236	-0.11455	0
-3.43808	-0.856049	0
2.85405	-0.657324	0
0.319635	0.00040759	0
1.76712	-0.189226	0
3.30031	-1.11765	0
2.32289	-0.349454	0
2.2943	-0.349369	0
1.93702	-0.312943	0
-0.640026	-0.0227476	0
3.48231	-1.01865	0
3.71935	-1.71616	0
3.65287	-1.05691	0
3.63255	-1.17611	0
-0.320653	-0.0106067	0
-0.427101	-0.0106434	0
-2.18484	-0.292933	0
3.49425	-1.50874	0
1.89377	-0.221751	0
3.13721	-1.52948	0
0.511229	-0.0120277	0
1.31013	-0.129672	0
2.85752	-0.613526	0
3.8012	-1.53128	0
3.21906	-0.70993	0
2.91075	-0.753765	0
2.85804	-0.641291	0
3.33696	-0.884524	0
-0.0131316	8.71E-05	0
3.44577	-0.888528	0
2.45597	-0.51094	0
3.23115	-0.781537	0
3.78646	-1.39678	0
1.91319	-0.240503	0
3.47887	-0.890296	0
2.71382	-0.590414	0
3.92037	-1.4909	0
3.41328	-1.62007	0
1.71403	-0.174341	0
3.584	-1.58286	0
0.923614	-0.806992	0
0.427444	-0.00725712	0
1.96184	-0.299365	0
2.17196	-0.322924	0
3.40792	-0.958398	0
1.47216	-1.14441	0
3.55399	-1.27777	0
3.27318	-0.696915	0
3.37532	-1.75438	0
3.4951	-0.860004	0
2.22298	-1.49538	0
3.38395	-1.5716	0
1.56799	-1.21126	0
3.18168	-0.825881	0
-1.3726	2.13141	0
2.66245	-1.68283	0
3.08838	-1.83414	0
3.63934	-1.54303	0
3.3521	-0.936319	0
3.25676	-0.832277	0
3.74229	-1.59463	0
3.60508	-1.02419	0
3.1777	-1.73205	0
3.34927	-0.975959	0
2.27943	-1.49091	0
1.599	-1.22187	0
3.76477	-1.2742	0
0.941839	-0.813328	0
3.58277	-1.65371	0
0.720082	-0.628174	0
2.47273	-1.62063	0
0.823535	-0.727043	0
3.57859	-1.12911	0
3.28571	-1.75226	0
-0.268459	0.28078	0
3.85094	-1.62899	0
1.78286	-0.21969	0
2.24157	-0.333692	0
0.735462	-0.030364	0
2.05996	-0.260875	0
3.64677	-1.86496	0
-0.252823	0.269337	0
3.44601	-1.79015	0
1.54425	-1.14621	0
2.78035	-1.73566	0
2.74464	-1.82986	0
2.52808	-1.58121	0
2.44529	-1.54669	0
1.02531	-0.858899	0
3.90217	-1.5411	0
-0.300759	0.322073	0
-0.313713	0.328117	0
2.32348	-1.55932	0
0.0106086	-0.0108667	0
3.2921	-1.80842	0
3.25555	-1.95767	0
1.34972	-1.10571	0
2.01875	-1.4513	0
2.57587	-1.67973	0
2.79839	-1.67502	0
2.4053	-1.537	0
-0.870433	1.04056	0
3.67227	-1.15186	0
-0.016272	0.0157583	0
1.46333	-1.13061	0
-0.787558	0.909134	0
-0.346878	0.372227	0
2.39621	-0.404832	0
-0.587708	0.665046	0
-0.162519	0.167749	0
0.604573	-0.559844	0
1.30739	-1.00455	0
-1.08135	1.4373	0
1.50854	-1.21686	0
-1.66025	3.56154	0
-0.91489	1.12209	0
-1.3676	3.59962	0
1.77136	-1.2896	0
3.57769	-1.69072	0
-1.28688	1.76894	0
-1.51202	2.23351	0
-0.21696	0.231812	0
3.13108	-1.75099	0
0.614239	-0.554506	0
-1.53237	2.15998	0
-0.208921	0.214934	0
-0.433771	0.464388	0
-0.0774987	0.082036	0
1.45395	-1.1481	0
0.209837	-0.197382	0
2.49103	-1.64049	0
-1.33297	3.72942	0
-0.428742	0.428496	0
-1.51892	2.27428	0
0.929922	-0.764866	0
-1.68348	2.98896	0
2.77283	-1.62675	0
-1.86479	3.62407	0
-1.11737	1.43921	0
-0.764188	3.34315	0
1.33987	-1.05912	0
-1.40916	1.97778	0
-1.61535	2.60748	0
-1.40786	3.57399	0
-0.866576	1.02852	0
-1.65234	2.45699	0
3.18971	-1.90866	0
-0.33262	0.347964	0
-1.57074	2.87354	0
-1.44461	3.79775	0
-1.20871	1.6425	0
-0.348758	2.15368	0
-0.683326	3.15165	0
-1.59518	2.48083	0
3.02812	-1.79479	0
1.52514	-1.20453	0
-0.922135	1.10345	0
-1.14145	3.54956	0
-1.75602	3.49156	0
1.69098	-1.23332	0
-1.5583	2.47839	0
-0.524714	2.77902	0
-1.46132	2.24023	0
-1.19652	1.58451	0
-0.11378	1.42627	0
-1.74438	3.40368	0
-1.65699	2.56332	0
-1.63116	3.83943	0
-1.67031	3.3537	0
-1.75007	2.8861	0
-0.559277	2.60702	0
-0.653622	2.87399	0
-1.00098	3.5842	0
-1.70493	3.48633	0
-0.572117	2.8424	0
-1.78424	3.87312	0
-1.15747	3.46755	0
-0.544518	2.65198	0
-0.74126	3.01304	0
-0.0275192	0.709048	0
-1.03975	3.35845	0
-0.69991	0.796324	0
-1.37175	1.9626	0
-0.12391	1.21405	0
-1.64171	3.56331	0
-1.08429	3.74365	0
-1.76405	3.05777	0
-0.304392	2.06221	0
-1.51483	3.41561	0
-0.0385382	0.904185	0
-1.67617	3.61265	0
-0.145205	1.47563	0
-0.459334	2.51594	0
-1.62142	3.32523	0
-0.124241	1.49062	0
-1.77196	3.42843	0
-1.61487	3.30126	0
-0.284978	2.02436	0
-1.53226	3.59391	0
-1.43674	3.49066	0
-1.26957	3.6561	0
-1.6638	3.36474	0
-0.0334812	0.761547	0
-0.272548	2.16937	0
-0.921121	3.54382	0
-0.860633	3.29001	0
-0.293614	2.11576	0
-0.245777	-1.85976	0
-0.0244417	0.592529	0
-1.213	3.77556	0
-0.0347111	0.731268	0
-0.675829	3.01632	0
-0.764966	3.264	0
-0.429795	-2.24525	0
-0.820633	3.06395	0
-0.910657	3.32287	0
-1.95814	3.15248	0
-1.70877	3.63329	0
-0.0572124	0.911711	0
-1.0381	3.53507	0
-0.0178527	0.478308	0
-1.45218	3.89211	0
-0.992518	3.43416	0
-0.00267886	-0.201688	0
-0.450636	-2.52226	0
-0.000989391	-0.105624	0
-0.288836	-2.09988	0
-0.8471	-3.39826	0
-0.200435	-1.69582	0
-0.950658	3.46453	0
-0.149131	1.50246	0
-0.0456919	-0.838687	0
-0.319121	2.13563	0
-0.0201063	-0.642543	0
-1.34185	3.47312	0
-0.637814	2.95863	0
-0.0378836	-0.578205	0
-1.74326	3.33614	0
-0.811959	3.18803	0
-0.011031	0.438756	0
-0.0297383	0.568747	1
-1.77375	3.23265	1
-0.128622	-1.3864	1
-0.0470783	0.694934	1
-1.13325	3.67914	1
-0.373724	2.24975	1
-0.378999	2.39346	1
-0.271262	-1.87172	1
-0.294858	-2.08098	1
-1.37043	-3.90356	1
-0.421588	-2.44839	1
-0.664975	2.93039	1
-0.708517	3.0479	1
-1.029	-3.50139	1
-1.44796	-3.63281	1
-0.010351	-0.419915	1
-0.444586	-2.30911	1
-0.672617	3.06132	1
